"165","1299","11","26","","","Carcassonne","Carcassonne","Narbonne","France","43.21306","2.352028","","Diocesan","Jean de Chevry","","","","","","Latin","","","","","Paris BnF lat 1613, fols 48v-49v, 50-51v","","Avril, Statuts, VI, 461-463","","[MF 2267] [R 62981] [downloaded from BnF]","","Hard Copy ScanDigital MS","Yes","Completed","",""
"166","1321","11","3","","  ","Carcassonne","Carcassonne","Narbonne","France","43.21306","2.352028","","Diocesan","Pierre de Rochefort","","","","","","Latin","","","","","Paris BnF lat 1613, fols 66v-70","BAV Vat Lat 9868,  f. 276r-277r (partial)","","","[MF 2267] [R 62981] [downloaded from BnF]","","Digital MS","","Completed","",""
"167","1342","11","5","","","Carcassonne","Carcassonne","Narbonne","France","43.21306","2.352028","","Diocesan","Gaucelin de Jean","","","","","","Latin","","","","","Paris BnF lat 1613, fols 78-81v","","","","[MF 2267] [R 62981] [downloaded from BnF]","","Digital MS","","Completed","",""
"169","1281","","","","","Chalon-sur-Saône","Chalon-sur-Saône","Lyon","France","46.780556","4.852778","","Diocesan","Guillaume du Blé","","1273","1294","","","Latin","","","","","BnF lat 18340, fols 1r-13r","","","","","","Digital MS","","Reviewed ","-note that copyist was pretty inept, even if the hand is neat and clear – quite a few scribal errors, etc. ",""
"170","1393","4","23","","","Chalons-sur-Marne","Chalons-sur-Marne","Reims","France","48.9575","4.365","","Diocesan","Charles de Poitiers","","","","Yes","","Latin","","","","","","","Martene, Thes, IV, coll. 667-72","Gousset, APER II, 614-616","","","GoogleBooksData Capture","","Reviewed ","",""
"171","1325","","","","","Chartres","Chartres","Sens","France","48.455847","1.484184","","Diocesan","Robert de Joigny","","","","","","Latin","","","","","","","Martene, Vet Script, 7, coll 1364-66","","","","GoogleBooksData Capture","","Reviewed ","",""
"172","1355","","","","","Chartres","Chartres","Sens","France","48.455847","1.484184","","Diocesan","Louis de Vaucemain","","","","","","Latin","","","","","","","Martene, Vet Script, 7, coll 1366-67","","","","GoogleBooksData Capture","","Reviewed ","",""
"173","1360","","","Yes","1355x1368 [copied 1368]","Chartres","Chartres","Sens","France","48.455847","1.484184","","Diocesan","","","","","","","Latin","","","","","","","Jusselin, Chartres, 99-109","Martene, Vet Script, 7, coll 1367-69","","","Hard Copy Scan","","Completed","Copy made in 1368 by J. Jacquelin",""
"174","1268","","","","","Clermont-Ferrand","Clermont-Ferrand","Bourges","France","45.783088","3.082352","","Liber Synodalis","","","","","","","Latin","","","","","","","Avril Statuts VI, 39-74","Mansi 23, cols 1185-1214","","Edition simply refers to corresponding passages in earlier statutes, so wait until these have been transcribed before tackling this one","Hard Copy Scan","Yes","Completed","",""
"175","1280","","","Yes","reissued in 1364, it seems","Couserans-Saint-Lizier","Couserans-Saint-Lizier","Auch","France","43.002778","1.1375","","Diocesan","","","","","","","Latin","","","","","","","Mansi, 24, coll 329-334","Mansi, Suppl. t. 3, coll. 55-60","For 1364 reissue, see Montfaucon, Bibliotheca bibliothecarum, II, 1157-59, nota ad finem; http://books.google.com/books?id=l8hxQdOgPMcC","","GoogleBooksData Capture","","Reviewed ","",""
"176","1275","","","Yes","1263x1286; misdated to 1267 in Mansi;","Aix","","Arles, Aix-en-Provence, Embrun","France","43.526304","5.445429","location uncertain; held together by all three archbishops of the county of Provence","Provincial","Jacques II Sérène","","1263","1286","","","Latin","","","","","","","Martene, Thes, IV, col. 187-90","","","","GoogleBooksData Capture","","Reviewed ","","Kay, ""Hostiensis and some provincial councils of Embrun,"" for dating of text and archepiscopal reign (at n. 31)"
"183","1346","","","Yes","s.d. [ca. 1346], ","Meaux","Meaux","Sens","France","48.960278","2.888333","","Diocesan","","","","","","","Latin","","","","","","","Martene, Thes., IV, coll 891-914","","","","GoogleBooksData Capture","","Reviewed ","",""
"184","1363","","","","","Meaux","Meaux","Sens","France","48.960278","2.888333","","Diocesan","","","","","","","Latin","","","","","","","Martene, Thes., IV, coll 915-23","","","In two parts","GoogleBooksData Capture","","Reviewed ","",""
"185","1365","","","","","Meaux","Meaux","Sens","France","48.960278","2.888333","","Diocesan","","","","","","","Latin","","","","","","","Martene, Thes., IV, coll 923-30","","","","GoogleBooksData Capture","","Reviewed ","Contains a separate set of ""Instructions to Deacons""",""
"186","1297","","","","","Metz","Metz","Trier","France","49.1201","6.17591","","Diocesan","Gerardus","","","","","","Latin","","","","","Paris BnF lat 1551, fol 2r-5r ","Vatican BAV Vat Lat 9868, ff. 223r-234r","","","digitized http://gallica.bnf.fr/ark:/12148/btv1b107213283 statutes were extracted from a larger manuscript, since there is foliation marked on the pages themselves, but starting around fol 16 or so","","Digital MS","","Reviewed ","Bp. Renaud de Bar (1303-1316) ordered the city’s curates to deny last rites to those usurers who had failed to make due provision for restitution (ca. 1307-08). The city’s magistrates opposed the measures forcibly and even threatened the curates themselves, who in turn backed down, and some curates even accused the bishop of given the restituted moneys for himself.",""
"187","1355","6","18","","","Metz","Metz","Trier","France","49.1201","6.17591","","Diocesan","","","","","","","Latin","","","","","","","Sauerland, Vatikanische Urkunden, II, 139-44  [no. 1225]","","","","Library ScanWebDownload","","Reviewed ","",""
"188","1356","","","","","Metz","Metz","Trier","France","49.1201","6.17591","","Diocesan","","","","","","","Latin","","","","","","","Sauerland, Vatikanische Urkunden, II, 152-56 [no.  1254]","","","","Library ScanWebDownload","","Completed","",""
"190","1337","","","","","Montauban","Montauban","Toulouse","France","44.018056","1.355833","","Diocesan","","","","","","","Latin","","","","","","","Martene, Vet Script, VIII, coll 1559-63","","","","GoogleBooksData Capture","","Reviewed ","",""
"191","1300","","","Yes","s.d. [13/14th-c], likely before 1320","Nantes","Nantes","Tours","France","47.21806","-1.55278","","Diocesan","","","","","","","Latin","","","","","","","Martene, Thes, IV, col 929-953","","","","GoogleBooksData Capture","","Reviewed ","",""
"192","1314","","","Yes","before 1314","Orléans","Orléans","Sens","France","47.9025","1.909","","Diocesan","Milon de Chailli","","","","","","Latin","","","","","","","Martene, Vet Script, VII, coll 1273-85","","","","GoogleBooksData Capture","","Reviewed ","gathered and reissued in 1314",""
"193","1314","","","","","Orléans","Orléans","Sens","France","47.9025","1.909","","Diocesan","Milon de Chailli","","","","","","Latin","","","","","Paris Bib Arsenal 394 fol. 201r-202v","","Martene, Vet Script, VII, coll 1285-89","","","","GoogleBooksData CaptureDigital MS","","Reviewed ","Martene edition includes Orleans 1324 (cc. 11-26) and as an addition, Paris 1323 (final four canons)",""
"194","1320","","","","","Orléans","Orléans","Sens","France","47.9025","1.909","","Diocesan","","","","","","","Latin","","","","","","","Martene, Vet Script, VII, coll 1289-90","","","","GoogleBooksData Capture","","Reviewed ","",""
"195","1335","","","","","Orléans","Orléans","Sens","France","47.9025","1.909","","Diocesan","","","","","","","Latin","","","","","","","Martene, Vet Script, VII, coll 1290-91","","","","GoogleBooksData Capture","","Reviewed ","",""
"197","1270","4","","","","Turin","Turin","Milan","Italy","45.066667","7.7","","Diocesan","Goffredo di Montanaro","","1264","1294","","","Latin","","","","","","","Briacca, Decreti sinodali Torinesi, 137-52","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"198","1286","5","16","","","Turin","Turin","Milan","Italy","45.066667","7.7","","Diocesan","Goffredo di Montanaro","","1264","1294","","","Latin","","","","","","","Briacca, Decreti sinodali Torinesi, 153-56","","","","Library ScanHard Copy Scan","Yes","Reviewed ","",""
"200","1278","","","Yes","first set between 1277-79, while second set issued in 1280","Albi","Albi","Bourges","France","43.928889","2.146389","","Diocesan","","","","","","","Latin","","","","","","","Avril, Statuts, VI, 78 (correcting Lacger ed)","Lacger, Statuts synodaux d'Albi, 457-59 ","","","Hard Copy Scan","Yes","Completed","Bernard de Castanet's statutes don't add anything that was not already found in preceding statutes (Lacger, p457)Biget, Legislation, 202 says that the only innovations concern devotional matters  (faithful to revere the name of Jesus and bow when they hear it spoken)",""
"201","1289","","","","","Rodez","Rodez","Bourges","France","44.350556","2.575","","Diocesan","","","","","","","Latin","","","","","","","Avril, Statuts, VI, 115-205","","see Avril, Synodal de Raimond de Calmont d'Olt","Edition occasionally cites corresponding passages in earlier statutes, so wait until these have been transcribed before tackling this one","Hard Copy Scan","Yes","Completed","issued by Raymond de Calmont d'Olt. -Avril describes 1289 Rodez (with its 442 articles, as compared to Nimes’s 240) as “en quelque sorte figure d’encyclopédie synodale” (Avril, Bourges, 101); its  themes were shaped by the earlier work; 1289 Rodez also drew on Synodal de l’Ouest as transmitted through synodal statutes of Clermont (particularly for its overall structure) (see Avril, Bourges, 107-8; Avril, Synodal, 223-224)-but Avril also stresses that it is not simply composed of borrowings – “c’est une oeuvre profondément originale”",""
"202","1300","","","Yes","1289x1336","Rodez","Rodez","Bourges","France","44.350556","2.575","","Diocesan","","","","","","","Latin","","","","","","","Martene, Thes, IV, col. 767-76","","","[RWD to insert appropriate texts from Beziers council of 1336, once transcribed - With the following text after c. 11: ""Ex statuto antiquo in praesenti ecclesia edito et diutius observato vendentes et ementes in diebus dominicis sunt excommunicati.""]","GoogleBooksData Capture","","Completed","",""
"203","1341","","","","","Rodez","Rodez","Bourges","France","44.350556","2.575","","Diocesan","","","","","","","Latin","","","","","","","Martene, Thes, IV, col. 776-86","","","","GoogleBooksData Capture","","Reviewed ","",""
"205","1328","3","4","","","Dax","Dax","Auch","France","43.7072","-1.0553","","Diocesan","Bernard de Liposse","","","","","","Latin","","","","","","","Degert, “Constitutions synodales,” Bulletin, 23, no. 2: 86-87; no. 3: 125-29","","https://books.google.com/books?id=en0UAAAAYAAJ","","GoogleBooksWebDownload","Yes","Completed","",""
"206","1345","8","9","","8-9 August","Dax","Dax","Auch","France","43.7072","-1.0553","","Diocesan","Bernard de Liposse","","","","","","Latin","","","","","","","Degert, “Constitutions synodales,” Bulletin, 23, no. 3: 129-41","","https://books.google.com/books?id=en0UAAAAYAAJ","","GoogleBooksWebDownload","Yes","Completed","",""
"207","1351","6","1","","","Dax","Dax","Auch","France","43.7072","-1.0553","","Diocesan","Bernard de Liposse","","","","","","Latin","","","","","","","Degert, “Constitutions synodales,” Bulletin, 23, no. 3: 142-50","","https://books.google.com/books?id=en0UAAAAYAAJ","","GoogleBooksWebDownload","Yes","Completed","",""
"208","1339","","","","","Maguelone","Maguelone","Narbonne","France","43.512269","3.883367","","Diocesan","","","","","","","Latin","","","","","","","Germain, Catalogus episcoporum Magalonensium, 355-58","","https://books.google.com/books?id=WqVCAAAAYAAJ","","GoogleBooksWebDownload","","Completed","",""
"209","1340","","","","","Maguelone","Maguelone","Narbonne","France","43.512269","3.883367","","Diocesan","","","","","","","Latin","","","","","","","Germain, Catalogus episcoporum Magalonensium, 358-60","","https://books.google.com/books?id=WqVCAAAAYAAJ","","GoogleBooksWebDownload","","Completed","",""
"210","1369","","","","reprinted in 1524 statutes","Sées","Sées","Rouen","France","48.605278","0.171944","","Diocesan","Guillaume de Rance","","","","","","Latin","","","","","","","Bessin, Concilia Rotomagensis, II, 429-38","","https://books.google.com/books?id=0SGIk69vxS0C","","GoogleBooksWebDownload","","Reviewed ","",""
"211","1287","","","Yes","1285x1290; renewed in 1295 by Bp Raynaud de la Porte","Limoges","Limoges","Bourges","France","45.85","1.25","","Diocesan","Gilbert de Malemort","","1275","1294","","","Latin","","","","","","","Avril, Statuts, VI, 91-98","Lecler, “Anciens statuts du diocèse de Limoges,"" 143-151;","dating and other info from Avril, Bourges, 87-90 (includes text at 91-98)","","Hard Copy Scan","Yes","Completed","Seem to be additional statutes added to an earlier Liber synodalis, perhaps on model of Clermont",""
"212","1360","","","Yes","1348x1371","Limoges","Limoges","Bourges","France","45.85","1.25","","Diocesan","Jean de Cros","","1348","1371","","","Latin","","","","","","","Lecler, “Anciens statuts du diocèse de Limoges,"" 152-53","","https://books.google.com/books?vid=HARVARD:32044100885706","","GoogleBooksWebDownload","","Completed","",""
"213","1310","11","10","","","Limoges","Limoges","Bourges","France","45.85","1.25","","Diocesan","Raynaud de la Porte","","1294","1316","","","Latin","","","","","","","Lecler, “Anciens statuts du diocèse de Limoges,"" 132-139","","https://books.google.com/books?vid=HARVARD:32044100885706","","GoogleBooksWebDownload","","Completed","",""
"216","1359","","","","","Toul","Toul","Trier","France","48.675","5.891667","","Diocesan","","","","","","","Latin","","","","","","","Baluze, Histoire genealogique de la maison d’Auvergne, 1708, II, 850-64","","http://books.google.fr/books?id=19pDAAAAcAAJ","","GoogleBooksData Capture","","Reviewed ","",""
"217","1192","","","","","Toul","Toul","Trier","France","48.675","5.891667","","Diocesan","","","","","","","Latin","","","","","","","Martene, Thes, IV, col. 1177-80","Mansi 22, col. 647-50 & suppl. t. 2, coll 755-58; ","","","GoogleBooksData Capture","","Reviewed ","",""
"222","1329","","","Yes","1328x1330 ","Reims","Reims","Reims","France","49.26278","4.03472","","Provincial","Guillaume de Triechal","","","","","","Latin","","","","","Paris BnF lat 1598, fols. 1-48","","Gousset, APER II, 534-75","","https://books.google.com/books?id=L9U-AAAAcAAJ","p564 includes refs to earlier texts; add these in later","WebDownloadDigital MS","Yes","Completed","Divided into fourteen sections",""
